,opt_list,act1_list,loss_list,filters_list,kernel_list,pool_list,ndense_list,roll_list,lb_list
4644,adam,relu,binary_crossentropy,8,5,3,64,15,20
4645,adam,relu,binary_crossentropy,8,5,3,64,15,50
4646,adam,relu,binary_crossentropy,8,5,3,64,15,100
4647,adam,relu,binary_crossentropy,8,5,3,64,30,20
4648,adam,relu,binary_crossentropy,8,5,3,64,30,50
4649,adam,relu,binary_crossentropy,8,5,3,64,30,100
4650,adam,relu,binary_crossentropy,8,5,3,64,50,20
4651,adam,relu,binary_crossentropy,8,5,3,64,50,50
4652,adam,relu,binary_crossentropy,8,5,3,64,50,100
4653,adam,relu,binary_crossentropy,8,5,3,64,100,20
4654,adam,relu,binary_crossentropy,8,5,3,64,100,50
4655,adam,relu,binary_crossentropy,8,5,3,64,100,100
4656,adam,relu,binary_crossentropy,8,5,3,64,200,20
4657,adam,relu,binary_crossentropy,8,5,3,64,200,50
4658,adam,relu,binary_crossentropy,8,5,3,64,200,100
4659,adam,relu,binary_crossentropy,8,5,3,64,500,20
4660,adam,relu,binary_crossentropy,8,5,3,64,500,50
4661,adam,relu,binary_crossentropy,8,5,3,64,500,100
4662,adam,relu,binary_crossentropy,8,5,3,256,15,20
4663,adam,relu,binary_crossentropy,8,5,3,256,15,50
4664,adam,relu,binary_crossentropy,8,5,3,256,15,100
4665,adam,relu,binary_crossentropy,8,5,3,256,30,20
4666,adam,relu,binary_crossentropy,8,5,3,256,30,50
4667,adam,relu,binary_crossentropy,8,5,3,256,30,100
4668,adam,relu,binary_crossentropy,8,5,3,256,50,20
4669,adam,relu,binary_crossentropy,8,5,3,256,50,50
4670,adam,relu,binary_crossentropy,8,5,3,256,50,100
4671,adam,relu,binary_crossentropy,8,5,3,256,100,20
4672,adam,relu,binary_crossentropy,8,5,3,256,100,50
4673,adam,relu,binary_crossentropy,8,5,3,256,100,100
4674,adam,relu,binary_crossentropy,8,5,3,256,200,20
4675,adam,relu,binary_crossentropy,8,5,3,256,200,50
4676,adam,relu,binary_crossentropy,8,5,3,256,200,100
4677,adam,relu,binary_crossentropy,8,5,3,256,500,20
4678,adam,relu,binary_crossentropy,8,5,3,256,500,50
4679,adam,relu,binary_crossentropy,8,5,3,256,500,100
4680,adam,relu,binary_crossentropy,16,3,2,8,15,20
4681,adam,relu,binary_crossentropy,16,3,2,8,15,50
4682,adam,relu,binary_crossentropy,16,3,2,8,15,100
4683,adam,relu,binary_crossentropy,16,3,2,8,30,20
4684,adam,relu,binary_crossentropy,16,3,2,8,30,50
4685,adam,relu,binary_crossentropy,16,3,2,8,30,100
4686,adam,relu,binary_crossentropy,16,3,2,8,50,20
4687,adam,relu,binary_crossentropy,16,3,2,8,50,50
4688,adam,relu,binary_crossentropy,16,3,2,8,50,100
4689,adam,relu,binary_crossentropy,16,3,2,8,100,20
4690,adam,relu,binary_crossentropy,16,3,2,8,100,50
4691,adam,relu,binary_crossentropy,16,3,2,8,100,100
4692,adam,relu,binary_crossentropy,16,3,2,8,200,20
4693,adam,relu,binary_crossentropy,16,3,2,8,200,50
4694,adam,relu,binary_crossentropy,16,3,2,8,200,100
4695,adam,relu,binary_crossentropy,16,3,2,8,500,20
4696,adam,relu,binary_crossentropy,16,3,2,8,500,50
4697,adam,relu,binary_crossentropy,16,3,2,8,500,100
4698,adam,relu,binary_crossentropy,16,3,2,16,15,20
4699,adam,relu,binary_crossentropy,16,3,2,16,15,50
4700,adam,relu,binary_crossentropy,16,3,2,16,15,100
4701,adam,relu,binary_crossentropy,16,3,2,16,30,20
4702,adam,relu,binary_crossentropy,16,3,2,16,30,50
4703,adam,relu,binary_crossentropy,16,3,2,16,30,100
4704,adam,relu,binary_crossentropy,16,3,2,16,50,20
4705,adam,relu,binary_crossentropy,16,3,2,16,50,50
4706,adam,relu,binary_crossentropy,16,3,2,16,50,100
4707,adam,relu,binary_crossentropy,16,3,2,16,100,20
4708,adam,relu,binary_crossentropy,16,3,2,16,100,50
4709,adam,relu,binary_crossentropy,16,3,2,16,100,100
4710,adam,relu,binary_crossentropy,16,3,2,16,200,20
4711,adam,relu,binary_crossentropy,16,3,2,16,200,50
4712,adam,relu,binary_crossentropy,16,3,2,16,200,100
4713,adam,relu,binary_crossentropy,16,3,2,16,500,20
4714,adam,relu,binary_crossentropy,16,3,2,16,500,50
4715,adam,relu,binary_crossentropy,16,3,2,16,500,100
4716,adam,relu,binary_crossentropy,16,3,2,32,15,20
4717,adam,relu,binary_crossentropy,16,3,2,32,15,50
4718,adam,relu,binary_crossentropy,16,3,2,32,15,100
4719,adam,relu,binary_crossentropy,16,3,2,32,30,20
4720,adam,relu,binary_crossentropy,16,3,2,32,30,50
4721,adam,relu,binary_crossentropy,16,3,2,32,30,100
4722,adam,relu,binary_crossentropy,16,3,2,32,50,20
4723,adam,relu,binary_crossentropy,16,3,2,32,50,50
4724,adam,relu,binary_crossentropy,16,3,2,32,50,100
4725,adam,relu,binary_crossentropy,16,3,2,32,100,20
4726,adam,relu,binary_crossentropy,16,3,2,32,100,50
4727,adam,relu,binary_crossentropy,16,3,2,32,100,100
4728,adam,relu,binary_crossentropy,16,3,2,32,200,20
4729,adam,relu,binary_crossentropy,16,3,2,32,200,50
4730,adam,relu,binary_crossentropy,16,3,2,32,200,100
4731,adam,relu,binary_crossentropy,16,3,2,32,500,20
4732,adam,relu,binary_crossentropy,16,3,2,32,500,50
4733,adam,relu,binary_crossentropy,16,3,2,32,500,100
4734,adam,relu,binary_crossentropy,16,3,2,64,15,20
4735,adam,relu,binary_crossentropy,16,3,2,64,15,50
4736,adam,relu,binary_crossentropy,16,3,2,64,15,100
4737,adam,relu,binary_crossentropy,16,3,2,64,30,20
4738,adam,relu,binary_crossentropy,16,3,2,64,30,50
4739,adam,relu,binary_crossentropy,16,3,2,64,30,100
4740,adam,relu,binary_crossentropy,16,3,2,64,50,20
4741,adam,relu,binary_crossentropy,16,3,2,64,50,50
4742,adam,relu,binary_crossentropy,16,3,2,64,50,100
4743,adam,relu,binary_crossentropy,16,3,2,64,100,20
4744,adam,relu,binary_crossentropy,16,3,2,64,100,50
4745,adam,relu,binary_crossentropy,16,3,2,64,100,100
4746,adam,relu,binary_crossentropy,16,3,2,64,200,20
4747,adam,relu,binary_crossentropy,16,3,2,64,200,50
4748,adam,relu,binary_crossentropy,16,3,2,64,200,100
4749,adam,relu,binary_crossentropy,16,3,2,64,500,20
4750,adam,relu,binary_crossentropy,16,3,2,64,500,50
4751,adam,relu,binary_crossentropy,16,3,2,64,500,100
4752,adam,relu,binary_crossentropy,16,3,2,256,15,20
4753,adam,relu,binary_crossentropy,16,3,2,256,15,50
4754,adam,relu,binary_crossentropy,16,3,2,256,15,100
4755,adam,relu,binary_crossentropy,16,3,2,256,30,20
4756,adam,relu,binary_crossentropy,16,3,2,256,30,50
4757,adam,relu,binary_crossentropy,16,3,2,256,30,100
4758,adam,relu,binary_crossentropy,16,3,2,256,50,20
4759,adam,relu,binary_crossentropy,16,3,2,256,50,50
4760,adam,relu,binary_crossentropy,16,3,2,256,50,100
4761,adam,relu,binary_crossentropy,16,3,2,256,100,20
4762,adam,relu,binary_crossentropy,16,3,2,256,100,50
4763,adam,relu,binary_crossentropy,16,3,2,256,100,100
4764,adam,relu,binary_crossentropy,16,3,2,256,200,20
4765,adam,relu,binary_crossentropy,16,3,2,256,200,50
4766,adam,relu,binary_crossentropy,16,3,2,256,200,100
4767,adam,relu,binary_crossentropy,16,3,2,256,500,20
4768,adam,relu,binary_crossentropy,16,3,2,256,500,50
4769,adam,relu,binary_crossentropy,16,3,2,256,500,100
4770,adam,relu,binary_crossentropy,16,3,3,8,15,20
4771,adam,relu,binary_crossentropy,16,3,3,8,15,50
4772,adam,relu,binary_crossentropy,16,3,3,8,15,100
4773,adam,relu,binary_crossentropy,16,3,3,8,30,20
4774,adam,relu,binary_crossentropy,16,3,3,8,30,50
4775,adam,relu,binary_crossentropy,16,3,3,8,30,100
4776,adam,relu,binary_crossentropy,16,3,3,8,50,20
4777,adam,relu,binary_crossentropy,16,3,3,8,50,50
4778,adam,relu,binary_crossentropy,16,3,3,8,50,100
4779,adam,relu,binary_crossentropy,16,3,3,8,100,20
4780,adam,relu,binary_crossentropy,16,3,3,8,100,50
4781,adam,relu,binary_crossentropy,16,3,3,8,100,100
4782,adam,relu,binary_crossentropy,16,3,3,8,200,20
4783,adam,relu,binary_crossentropy,16,3,3,8,200,50
4784,adam,relu,binary_crossentropy,16,3,3,8,200,100
4785,adam,relu,binary_crossentropy,16,3,3,8,500,20
4786,adam,relu,binary_crossentropy,16,3,3,8,500,50
4787,adam,relu,binary_crossentropy,16,3,3,8,500,100
4788,adam,relu,binary_crossentropy,16,3,3,16,15,20
4789,adam,relu,binary_crossentropy,16,3,3,16,15,50
4790,adam,relu,binary_crossentropy,16,3,3,16,15,100
4791,adam,relu,binary_crossentropy,16,3,3,16,30,20
4792,adam,relu,binary_crossentropy,16,3,3,16,30,50
4793,adam,relu,binary_crossentropy,16,3,3,16,30,100
4794,adam,relu,binary_crossentropy,16,3,3,16,50,20
4795,adam,relu,binary_crossentropy,16,3,3,16,50,50
4796,adam,relu,binary_crossentropy,16,3,3,16,50,100
4797,adam,relu,binary_crossentropy,16,3,3,16,100,20
4798,adam,relu,binary_crossentropy,16,3,3,16,100,50
4799,adam,relu,binary_crossentropy,16,3,3,16,100,100
4800,adam,relu,binary_crossentropy,16,3,3,16,200,20
4801,adam,relu,binary_crossentropy,16,3,3,16,200,50
4802,adam,relu,binary_crossentropy,16,3,3,16,200,100
4803,adam,relu,binary_crossentropy,16,3,3,16,500,20
4804,adam,relu,binary_crossentropy,16,3,3,16,500,50
4805,adam,relu,binary_crossentropy,16,3,3,16,500,100
4806,adam,relu,binary_crossentropy,16,3,3,32,15,20
4807,adam,relu,binary_crossentropy,16,3,3,32,15,50
4808,adam,relu,binary_crossentropy,16,3,3,32,15,100
4809,adam,relu,binary_crossentropy,16,3,3,32,30,20
4810,adam,relu,binary_crossentropy,16,3,3,32,30,50
4811,adam,relu,binary_crossentropy,16,3,3,32,30,100
4812,adam,relu,binary_crossentropy,16,3,3,32,50,20
4813,adam,relu,binary_crossentropy,16,3,3,32,50,50
4814,adam,relu,binary_crossentropy,16,3,3,32,50,100
4815,adam,relu,binary_crossentropy,16,3,3,32,100,20
4816,adam,relu,binary_crossentropy,16,3,3,32,100,50
4817,adam,relu,binary_crossentropy,16,3,3,32,100,100
4818,adam,relu,binary_crossentropy,16,3,3,32,200,20
4819,adam,relu,binary_crossentropy,16,3,3,32,200,50
4820,adam,relu,binary_crossentropy,16,3,3,32,200,100
4821,adam,relu,binary_crossentropy,16,3,3,32,500,20
4822,adam,relu,binary_crossentropy,16,3,3,32,500,50
4823,adam,relu,binary_crossentropy,16,3,3,32,500,100
4824,adam,relu,binary_crossentropy,16,3,3,64,15,20
4825,adam,relu,binary_crossentropy,16,3,3,64,15,50
4826,adam,relu,binary_crossentropy,16,3,3,64,15,100
4827,adam,relu,binary_crossentropy,16,3,3,64,30,20
4828,adam,relu,binary_crossentropy,16,3,3,64,30,50
4829,adam,relu,binary_crossentropy,16,3,3,64,30,100
4830,adam,relu,binary_crossentropy,16,3,3,64,50,20
4831,adam,relu,binary_crossentropy,16,3,3,64,50,50
4832,adam,relu,binary_crossentropy,16,3,3,64,50,100
4833,adam,relu,binary_crossentropy,16,3,3,64,100,20
4834,adam,relu,binary_crossentropy,16,3,3,64,100,50
4835,adam,relu,binary_crossentropy,16,3,3,64,100,100
4836,adam,relu,binary_crossentropy,16,3,3,64,200,20
4837,adam,relu,binary_crossentropy,16,3,3,64,200,50
4838,adam,relu,binary_crossentropy,16,3,3,64,200,100
4839,adam,relu,binary_crossentropy,16,3,3,64,500,20
4840,adam,relu,binary_crossentropy,16,3,3,64,500,50
4841,adam,relu,binary_crossentropy,16,3,3,64,500,100
4842,adam,relu,binary_crossentropy,16,3,3,256,15,20
4843,adam,relu,binary_crossentropy,16,3,3,256,15,50
4844,adam,relu,binary_crossentropy,16,3,3,256,15,100
4845,adam,relu,binary_crossentropy,16,3,3,256,30,20
4846,adam,relu,binary_crossentropy,16,3,3,256,30,50
4847,adam,relu,binary_crossentropy,16,3,3,256,30,100
4848,adam,relu,binary_crossentropy,16,3,3,256,50,20
4849,adam,relu,binary_crossentropy,16,3,3,256,50,50
4850,adam,relu,binary_crossentropy,16,3,3,256,50,100
4851,adam,relu,binary_crossentropy,16,3,3,256,100,20
4852,adam,relu,binary_crossentropy,16,3,3,256,100,50
4853,adam,relu,binary_crossentropy,16,3,3,256,100,100
4854,adam,relu,binary_crossentropy,16,3,3,256,200,20
4855,adam,relu,binary_crossentropy,16,3,3,256,200,50
4856,adam,relu,binary_crossentropy,16,3,3,256,200,100
4857,adam,relu,binary_crossentropy,16,3,3,256,500,20
4858,adam,relu,binary_crossentropy,16,3,3,256,500,50
4859,adam,relu,binary_crossentropy,16,3,3,256,500,100
4860,adam,relu,binary_crossentropy,16,5,2,8,15,20
4861,adam,relu,binary_crossentropy,16,5,2,8,15,50
4862,adam,relu,binary_crossentropy,16,5,2,8,15,100
4863,adam,relu,binary_crossentropy,16,5,2,8,30,20
4864,adam,relu,binary_crossentropy,16,5,2,8,30,50
4865,adam,relu,binary_crossentropy,16,5,2,8,30,100
4866,adam,relu,binary_crossentropy,16,5,2,8,50,20
4867,adam,relu,binary_crossentropy,16,5,2,8,50,50
4868,adam,relu,binary_crossentropy,16,5,2,8,50,100
4869,adam,relu,binary_crossentropy,16,5,2,8,100,20
4870,adam,relu,binary_crossentropy,16,5,2,8,100,50
4871,adam,relu,binary_crossentropy,16,5,2,8,100,100
4872,adam,relu,binary_crossentropy,16,5,2,8,200,20
4873,adam,relu,binary_crossentropy,16,5,2,8,200,50
4874,adam,relu,binary_crossentropy,16,5,2,8,200,100
4875,adam,relu,binary_crossentropy,16,5,2,8,500,20
4876,adam,relu,binary_crossentropy,16,5,2,8,500,50
4877,adam,relu,binary_crossentropy,16,5,2,8,500,100
4878,adam,relu,binary_crossentropy,16,5,2,16,15,20
4879,adam,relu,binary_crossentropy,16,5,2,16,15,50
4880,adam,relu,binary_crossentropy,16,5,2,16,15,100
4881,adam,relu,binary_crossentropy,16,5,2,16,30,20
4882,adam,relu,binary_crossentropy,16,5,2,16,30,50
4883,adam,relu,binary_crossentropy,16,5,2,16,30,100
4884,adam,relu,binary_crossentropy,16,5,2,16,50,20
4885,adam,relu,binary_crossentropy,16,5,2,16,50,50
4886,adam,relu,binary_crossentropy,16,5,2,16,50,100
4887,adam,relu,binary_crossentropy,16,5,2,16,100,20
4888,adam,relu,binary_crossentropy,16,5,2,16,100,50
4889,adam,relu,binary_crossentropy,16,5,2,16,100,100
4890,adam,relu,binary_crossentropy,16,5,2,16,200,20
4891,adam,relu,binary_crossentropy,16,5,2,16,200,50
4892,adam,relu,binary_crossentropy,16,5,2,16,200,100
4893,adam,relu,binary_crossentropy,16,5,2,16,500,20
4894,adam,relu,binary_crossentropy,16,5,2,16,500,50
4895,adam,relu,binary_crossentropy,16,5,2,16,500,100
4896,adam,relu,binary_crossentropy,16,5,2,32,15,20
4897,adam,relu,binary_crossentropy,16,5,2,32,15,50
4898,adam,relu,binary_crossentropy,16,5,2,32,15,100
4899,adam,relu,binary_crossentropy,16,5,2,32,30,20
4900,adam,relu,binary_crossentropy,16,5,2,32,30,50
4901,adam,relu,binary_crossentropy,16,5,2,32,30,100
4902,adam,relu,binary_crossentropy,16,5,2,32,50,20
4903,adam,relu,binary_crossentropy,16,5,2,32,50,50
4904,adam,relu,binary_crossentropy,16,5,2,32,50,100
4905,adam,relu,binary_crossentropy,16,5,2,32,100,20
4906,adam,relu,binary_crossentropy,16,5,2,32,100,50
4907,adam,relu,binary_crossentropy,16,5,2,32,100,100
4908,adam,relu,binary_crossentropy,16,5,2,32,200,20
4909,adam,relu,binary_crossentropy,16,5,2,32,200,50
4910,adam,relu,binary_crossentropy,16,5,2,32,200,100
4911,adam,relu,binary_crossentropy,16,5,2,32,500,20
4912,adam,relu,binary_crossentropy,16,5,2,32,500,50
4913,adam,relu,binary_crossentropy,16,5,2,32,500,100
4914,adam,relu,binary_crossentropy,16,5,2,64,15,20
4915,adam,relu,binary_crossentropy,16,5,2,64,15,50
4916,adam,relu,binary_crossentropy,16,5,2,64,15,100
4917,adam,relu,binary_crossentropy,16,5,2,64,30,20
4918,adam,relu,binary_crossentropy,16,5,2,64,30,50
4919,adam,relu,binary_crossentropy,16,5,2,64,30,100
4920,adam,relu,binary_crossentropy,16,5,2,64,50,20
4921,adam,relu,binary_crossentropy,16,5,2,64,50,50
4922,adam,relu,binary_crossentropy,16,5,2,64,50,100
4923,adam,relu,binary_crossentropy,16,5,2,64,100,20
4924,adam,relu,binary_crossentropy,16,5,2,64,100,50
4925,adam,relu,binary_crossentropy,16,5,2,64,100,100
4926,adam,relu,binary_crossentropy,16,5,2,64,200,20
4927,adam,relu,binary_crossentropy,16,5,2,64,200,50
4928,adam,relu,binary_crossentropy,16,5,2,64,200,100
4929,adam,relu,binary_crossentropy,16,5,2,64,500,20
4930,adam,relu,binary_crossentropy,16,5,2,64,500,50
4931,adam,relu,binary_crossentropy,16,5,2,64,500,100
4932,adam,relu,binary_crossentropy,16,5,2,256,15,20
4933,adam,relu,binary_crossentropy,16,5,2,256,15,50
4934,adam,relu,binary_crossentropy,16,5,2,256,15,100
4935,adam,relu,binary_crossentropy,16,5,2,256,30,20
4936,adam,relu,binary_crossentropy,16,5,2,256,30,50
4937,adam,relu,binary_crossentropy,16,5,2,256,30,100
4938,adam,relu,binary_crossentropy,16,5,2,256,50,20
4939,adam,relu,binary_crossentropy,16,5,2,256,50,50
4940,adam,relu,binary_crossentropy,16,5,2,256,50,100
4941,adam,relu,binary_crossentropy,16,5,2,256,100,20
4942,adam,relu,binary_crossentropy,16,5,2,256,100,50
4943,adam,relu,binary_crossentropy,16,5,2,256,100,100
4944,adam,relu,binary_crossentropy,16,5,2,256,200,20
4945,adam,relu,binary_crossentropy,16,5,2,256,200,50
4946,adam,relu,binary_crossentropy,16,5,2,256,200,100
4947,adam,relu,binary_crossentropy,16,5,2,256,500,20
4948,adam,relu,binary_crossentropy,16,5,2,256,500,50
4949,adam,relu,binary_crossentropy,16,5,2,256,500,100
4950,adam,relu,binary_crossentropy,16,5,3,8,15,20
4951,adam,relu,binary_crossentropy,16,5,3,8,15,50
4952,adam,relu,binary_crossentropy,16,5,3,8,15,100
4953,adam,relu,binary_crossentropy,16,5,3,8,30,20
4954,adam,relu,binary_crossentropy,16,5,3,8,30,50
4955,adam,relu,binary_crossentropy,16,5,3,8,30,100
4956,adam,relu,binary_crossentropy,16,5,3,8,50,20
4957,adam,relu,binary_crossentropy,16,5,3,8,50,50
4958,adam,relu,binary_crossentropy,16,5,3,8,50,100
4959,adam,relu,binary_crossentropy,16,5,3,8,100,20
4960,adam,relu,binary_crossentropy,16,5,3,8,100,50
4961,adam,relu,binary_crossentropy,16,5,3,8,100,100
4962,adam,relu,binary_crossentropy,16,5,3,8,200,20
4963,adam,relu,binary_crossentropy,16,5,3,8,200,50
4964,adam,relu,binary_crossentropy,16,5,3,8,200,100
4965,adam,relu,binary_crossentropy,16,5,3,8,500,20
4966,adam,relu,binary_crossentropy,16,5,3,8,500,50
4967,adam,relu,binary_crossentropy,16,5,3,8,500,100
4968,adam,relu,binary_crossentropy,16,5,3,16,15,20
4969,adam,relu,binary_crossentropy,16,5,3,16,15,50
4970,adam,relu,binary_crossentropy,16,5,3,16,15,100
4971,adam,relu,binary_crossentropy,16,5,3,16,30,20
4972,adam,relu,binary_crossentropy,16,5,3,16,30,50
4973,adam,relu,binary_crossentropy,16,5,3,16,30,100
4974,adam,relu,binary_crossentropy,16,5,3,16,50,20
4975,adam,relu,binary_crossentropy,16,5,3,16,50,50
4976,adam,relu,binary_crossentropy,16,5,3,16,50,100
4977,adam,relu,binary_crossentropy,16,5,3,16,100,20
4978,adam,relu,binary_crossentropy,16,5,3,16,100,50
4979,adam,relu,binary_crossentropy,16,5,3,16,100,100
4980,adam,relu,binary_crossentropy,16,5,3,16,200,20
4981,adam,relu,binary_crossentropy,16,5,3,16,200,50
4982,adam,relu,binary_crossentropy,16,5,3,16,200,100
4983,adam,relu,binary_crossentropy,16,5,3,16,500,20
4984,adam,relu,binary_crossentropy,16,5,3,16,500,50
4985,adam,relu,binary_crossentropy,16,5,3,16,500,100
4986,adam,relu,binary_crossentropy,16,5,3,32,15,20
4987,adam,relu,binary_crossentropy,16,5,3,32,15,50
4988,adam,relu,binary_crossentropy,16,5,3,32,15,100
4989,adam,relu,binary_crossentropy,16,5,3,32,30,20
4990,adam,relu,binary_crossentropy,16,5,3,32,30,50
4991,adam,relu,binary_crossentropy,16,5,3,32,30,100
4992,adam,relu,binary_crossentropy,16,5,3,32,50,20
4993,adam,relu,binary_crossentropy,16,5,3,32,50,50
4994,adam,relu,binary_crossentropy,16,5,3,32,50,100
4995,adam,relu,binary_crossentropy,16,5,3,32,100,20
4996,adam,relu,binary_crossentropy,16,5,3,32,100,50
4997,adam,relu,binary_crossentropy,16,5,3,32,100,100
4998,adam,relu,binary_crossentropy,16,5,3,32,200,20
4999,adam,relu,binary_crossentropy,16,5,3,32,200,50
5000,adam,relu,binary_crossentropy,16,5,3,32,200,100
5001,adam,relu,binary_crossentropy,16,5,3,32,500,20
5002,adam,relu,binary_crossentropy,16,5,3,32,500,50
5003,adam,relu,binary_crossentropy,16,5,3,32,500,100
5004,adam,relu,binary_crossentropy,16,5,3,64,15,20
5005,adam,relu,binary_crossentropy,16,5,3,64,15,50
5006,adam,relu,binary_crossentropy,16,5,3,64,15,100
5007,adam,relu,binary_crossentropy,16,5,3,64,30,20
5008,adam,relu,binary_crossentropy,16,5,3,64,30,50
5009,adam,relu,binary_crossentropy,16,5,3,64,30,100
5010,adam,relu,binary_crossentropy,16,5,3,64,50,20
5011,adam,relu,binary_crossentropy,16,5,3,64,50,50
5012,adam,relu,binary_crossentropy,16,5,3,64,50,100
5013,adam,relu,binary_crossentropy,16,5,3,64,100,20
5014,adam,relu,binary_crossentropy,16,5,3,64,100,50
5015,adam,relu,binary_crossentropy,16,5,3,64,100,100
5016,adam,relu,binary_crossentropy,16,5,3,64,200,20
5017,adam,relu,binary_crossentropy,16,5,3,64,200,50
5018,adam,relu,binary_crossentropy,16,5,3,64,200,100
5019,adam,relu,binary_crossentropy,16,5,3,64,500,20
5020,adam,relu,binary_crossentropy,16,5,3,64,500,50
5021,adam,relu,binary_crossentropy,16,5,3,64,500,100
5022,adam,relu,binary_crossentropy,16,5,3,256,15,20
5023,adam,relu,binary_crossentropy,16,5,3,256,15,50
5024,adam,relu,binary_crossentropy,16,5,3,256,15,100
5025,adam,relu,binary_crossentropy,16,5,3,256,30,20
5026,adam,relu,binary_crossentropy,16,5,3,256,30,50
5027,adam,relu,binary_crossentropy,16,5,3,256,30,100
5028,adam,relu,binary_crossentropy,16,5,3,256,50,20
5029,adam,relu,binary_crossentropy,16,5,3,256,50,50
5030,adam,relu,binary_crossentropy,16,5,3,256,50,100
5031,adam,relu,binary_crossentropy,16,5,3,256,100,20
5032,adam,relu,binary_crossentropy,16,5,3,256,100,50
5033,adam,relu,binary_crossentropy,16,5,3,256,100,100
5034,adam,relu,binary_crossentropy,16,5,3,256,200,20
5035,adam,relu,binary_crossentropy,16,5,3,256,200,50
5036,adam,relu,binary_crossentropy,16,5,3,256,200,100
5037,adam,relu,binary_crossentropy,16,5,3,256,500,20
5038,adam,relu,binary_crossentropy,16,5,3,256,500,50
5039,adam,relu,binary_crossentropy,16,5,3,256,500,100
5040,adam,relu,binary_crossentropy,32,3,2,8,15,20
5041,adam,relu,binary_crossentropy,32,3,2,8,15,50
5042,adam,relu,binary_crossentropy,32,3,2,8,15,100
5043,adam,relu,binary_crossentropy,32,3,2,8,30,20
5044,adam,relu,binary_crossentropy,32,3,2,8,30,50
5045,adam,relu,binary_crossentropy,32,3,2,8,30,100
5046,adam,relu,binary_crossentropy,32,3,2,8,50,20
5047,adam,relu,binary_crossentropy,32,3,2,8,50,50
5048,adam,relu,binary_crossentropy,32,3,2,8,50,100
5049,adam,relu,binary_crossentropy,32,3,2,8,100,20
5050,adam,relu,binary_crossentropy,32,3,2,8,100,50
5051,adam,relu,binary_crossentropy,32,3,2,8,100,100
5052,adam,relu,binary_crossentropy,32,3,2,8,200,20
5053,adam,relu,binary_crossentropy,32,3,2,8,200,50
5054,adam,relu,binary_crossentropy,32,3,2,8,200,100
5055,adam,relu,binary_crossentropy,32,3,2,8,500,20
5056,adam,relu,binary_crossentropy,32,3,2,8,500,50
5057,adam,relu,binary_crossentropy,32,3,2,8,500,100
5058,adam,relu,binary_crossentropy,32,3,2,16,15,20
5059,adam,relu,binary_crossentropy,32,3,2,16,15,50
5060,adam,relu,binary_crossentropy,32,3,2,16,15,100
5061,adam,relu,binary_crossentropy,32,3,2,16,30,20
5062,adam,relu,binary_crossentropy,32,3,2,16,30,50
5063,adam,relu,binary_crossentropy,32,3,2,16,30,100
5064,adam,relu,binary_crossentropy,32,3,2,16,50,20
5065,adam,relu,binary_crossentropy,32,3,2,16,50,50
5066,adam,relu,binary_crossentropy,32,3,2,16,50,100
5067,adam,relu,binary_crossentropy,32,3,2,16,100,20
5068,adam,relu,binary_crossentropy,32,3,2,16,100,50
5069,adam,relu,binary_crossentropy,32,3,2,16,100,100
5070,adam,relu,binary_crossentropy,32,3,2,16,200,20
5071,adam,relu,binary_crossentropy,32,3,2,16,200,50
5072,adam,relu,binary_crossentropy,32,3,2,16,200,100
5073,adam,relu,binary_crossentropy,32,3,2,16,500,20
5074,adam,relu,binary_crossentropy,32,3,2,16,500,50
5075,adam,relu,binary_crossentropy,32,3,2,16,500,100
5076,adam,relu,binary_crossentropy,32,3,2,32,15,20
5077,adam,relu,binary_crossentropy,32,3,2,32,15,50
5078,adam,relu,binary_crossentropy,32,3,2,32,15,100
5079,adam,relu,binary_crossentropy,32,3,2,32,30,20
5080,adam,relu,binary_crossentropy,32,3,2,32,30,50
5081,adam,relu,binary_crossentropy,32,3,2,32,30,100
5082,adam,relu,binary_crossentropy,32,3,2,32,50,20
5083,adam,relu,binary_crossentropy,32,3,2,32,50,50
5084,adam,relu,binary_crossentropy,32,3,2,32,50,100
5085,adam,relu,binary_crossentropy,32,3,2,32,100,20
5086,adam,relu,binary_crossentropy,32,3,2,32,100,50
5087,adam,relu,binary_crossentropy,32,3,2,32,100,100
5088,adam,relu,binary_crossentropy,32,3,2,32,200,20
5089,adam,relu,binary_crossentropy,32,3,2,32,200,50
5090,adam,relu,binary_crossentropy,32,3,2,32,200,100
5091,adam,relu,binary_crossentropy,32,3,2,32,500,20
5092,adam,relu,binary_crossentropy,32,3,2,32,500,50
5093,adam,relu,binary_crossentropy,32,3,2,32,500,100
5094,adam,relu,binary_crossentropy,32,3,2,64,15,20
5095,adam,relu,binary_crossentropy,32,3,2,64,15,50
5096,adam,relu,binary_crossentropy,32,3,2,64,15,100
5097,adam,relu,binary_crossentropy,32,3,2,64,30,20
5098,adam,relu,binary_crossentropy,32,3,2,64,30,50
5099,adam,relu,binary_crossentropy,32,3,2,64,30,100
5100,adam,relu,binary_crossentropy,32,3,2,64,50,20
5101,adam,relu,binary_crossentropy,32,3,2,64,50,50
5102,adam,relu,binary_crossentropy,32,3,2,64,50,100
5103,adam,relu,binary_crossentropy,32,3,2,64,100,20
5104,adam,relu,binary_crossentropy,32,3,2,64,100,50
5105,adam,relu,binary_crossentropy,32,3,2,64,100,100
5106,adam,relu,binary_crossentropy,32,3,2,64,200,20
5107,adam,relu,binary_crossentropy,32,3,2,64,200,50
5108,adam,relu,binary_crossentropy,32,3,2,64,200,100
